Refseq_165	16	10	4	2	2	0	0	0	0	0	0	1	1	0	0	0	0	-0.343	0.076	-0.188	-0.246	0.024	-0.155	0.211	-0.147	0.17	0.267	0.147	1
Refseq_166	45	28	8	2	2	1	0	0	0	0	0	1	1	0	0	0	0	1.218	1.082	1.348	0.884	0.934	0.403	0.781	0.521	0.684	0.577	0.886	1
Refseq_167	19	18	6	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Refseq_168	19	10	4	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Refseq_169	27	24	4	3	2	6	10	0	2	0	0	1	1	0	0	0	0	0.109	0.048	0.058	0.049	0.141	0.068	0.085	-0.264	-0.164	-0.181	-0.326	1
Refseq_170	4	8	4	3	4	4	6	0	2	0	0	1	1	0	0	0	0	0.483	0.358	0.224	0.187	-0.186	0.133	0.683	-0.112	0.286	-0.369	-0.071	1
Refseq_171	23	14	6	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0.375	0.347	0.135	0.156	0.28	0.058	0.157	0.127	0.247	0.013	-0.045	1
Refseq_172	27	14	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.109	0.3	0.24	0.017	0.313	0.022	0.53	-0.262	0.069	0.032	-0.2	1
Refseq_173	36	48	8	8	0	0	0	0	0	0	0	1	1	0	0	0	0	-0.784	0.447	-0.633	-0.398	-0.33	-0.013	-0.292	-0.083	-0.083	0.068	-0.224	1
Refseq_174	23	12	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Refseq_175	14	14	4	1	0	8	9	3	9	3	0	1	1	0	0	0	0	0.04	0.2	-0.23	-0.246	-0.429	-0.295	0.036	-0.487	-0.479	-0.179	-0.094	1
Refseq_176	46	24	4	4	2	2	0	0	0	0	0	1	1	0	0	0	0	0.934	0.588	0.901	0.576	0.302	0.412	0.715	1.337	0.234	0.168	-0.013	1
Refseq_177	7	8	6	0	0	2	0	0	0	0	0	1	1	0	0	0	0	1.426	1.176	1.085	1.091	1.042	0.707	0.747	0.109	0.787	0.517	0.497	1
Refseq_178	14	16	4	0	0	3	4	0	0	0	0	1	1	0	0	0	0	-0.041	0.558	0.257	0.349	0.271	-0.155	-0.491	0.08	-0.311	-0.309	-0.277	1
Refseq_179	20	14	4	3	2	8	12	2	4	2	1	1	1	0	0	0	0	0.404	0.381	-0.067	0.393	0.744	0.193	-0.092	0.238	-0.031	0.345	-0.041	1
Refseq_180	32	26	14	7	12	0	0	0	0	0	0	1	1	0	0	0	0	0.002	0.093	-0.296	-0.636	-0.515	-0.193	-0.063	-0.235	-0.167	-0.191	0.116	1
Refseq_181	20	32	6	6	2	27	39	8	22	6	0	1	1	0	0	0	0	0.125	0.157	0.715	0.7	0.755	-0.143	-0.068	-0.128	-0.116	0.082	-0.34	1
Refseq_182	33	30	6	3	0	62	65	16	34	4	1	1	1	0	0	0	0	-0.19	-0.636	-0.544	-0.504	-0.517	-0.27	-0.414	-0.302	-0.327	-0.482	-0.167	1
Refseq_183	7	4	4	1	2	17	10	4	6	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Refseq_184	12	18	4	6	4	9	14	4	12	4	2	1	1	0	0	0	0	0.443	0.637	0.255	0.411	0.259	0.259	0.274	0.026	0.094	-0.014	-0.004	1
Refseq_185	10	18	4	7	4	16	31	7	29	7	0	1	1	0	0	0	0	0.484	2.056	0.51	0.349	0.094	0.145	0.409	0.068	0.329	0.258	0.013	1
Refseq_186	32	26	8	6	6	53	60	22	37	16	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Refseq_187	27	32	4	8	4	39	44	15	33	15	0	1	1	0	0	0	0	-0.01	0.316	-0.076	0.442	0.346	0.111	0.46	1.04	0.566	0.64	0.23	1
Refseq_188	43	28	6	3	0	13	8	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Refseq_189	27	34	6	5	4	0	0	0	0	0	0	1	1	0	0	0	0	0.728	0.767	1.317	0.695	0.397	-0.093	0.08	-0.212	0.202	-0.15	0.967	1
Refseq_190	40	28	4	5	4	10	6	0	2	0	0	1	1	0	0	0	0	0.147	-0.055	0.252	0.115	0.219	0.024	0.147	0.529	0.024	0.294	0.175	1
Refseq_191	34	44	4	4	2	0	0	0	0	0	0	1	1	0	0	0	0	0.24	0.487	0.583	0.579	0.933	0.077	-0.31	-0.5	0.171	0.424	1.678	1
Refseq_192	22	34	6	4	0	33	56	19	14	2	0	1	1	0	0	0	0	0.319	0.147	0.241	0.218	-0.508	-0.237	-0.14	0.24	-0.292	0.158	0.289	1
Refseq_193	19	24	4	5	2	21	36	5	18	4	0	1	1	0	0	0	0	-2.109	-1.497	-1.703	-1.599	-1.414	-0.487	-0.374	0.49	-0.213	-0.111	-0.167	1
Refseq_194	4	8	4	4	4	7	8	0	4	0	0	1	1	0	0	0	0	-1.261	-1.245	-0.866	-0.841	-0.427	1.042	1.023	-0.387	-0.127	0.519	1.642	1
Refseq_195	63	42	28	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Refseq_196	38	20	6	5	4	0	0	0	0	0	0	1	1	0	0	0	0	-0.274	0.012	-0.458	-0.381	-0.263	0.086	0.468	0.022	-0.476	-0.085	0.132	1
Refseq_197	9	8	4	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0.24	0.671	0.286	0.073	0.197	-0.025	0.183	0.296	0.029	0.5	-0.034	1
Refseq_198	11	10	4	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0.109	0.408	0.251	0.057	-0.468	0.235	0.417	-0.121	-0.124	-0.141	-0.358	1
Refseq_199	3	6	6	2	4	4	6	0	2	0	0	1	1	0	0	0	0	0.483	0.358	0.224	0.187	-0.186	0.133	0.683	-0.112	0.286	-0.369	-0.071	1
Refseq_200	11	8	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.381	0.136	0.154	0.027	0.606	-0.009	-0.018	-0.112	0.139	-0.311	-0.299	1
Refseq_201	4	8	4	2	2	3	0	0	0	0	0	1	1	0	0	0	0	0.048	-0.111	-0.362	-0.165	-0.058	1.009	0.829	0.512	0.5	1.377	1.297	1
Refseq_202	17	6	4	0	0	102	95	20	49	8	0	1	1	0	0	0	0	0.121	0.006	0.068	0.187	0.014	-0.132	0.082	0.11	-0.225	0.066	-0.098	1
Refseq_203	24	24	4	5	2	0	0	0	0	0	0	1	1	0	0	0	0	0.613	0.85	1.085	1.121	1.915	0.104	-0.059	1.555	0.311	-0.969	-1.073	1
Refseq_204	51	66	12	7	6	0	0	0	0	0	0	1	1	0	0	0	0	-1.709	-1.222	-1.424	-1.952	-1.932	-0.956	0.06	0.035	-1.098	0.477	0.21	1
Refseq_205	30	26	4	5	2	158	146	37	104	23	1	1	1	0	0	0	0	-0.077	-0.129	-0.544	-0.107	-0.25	-0.083	-0.516	-0.332	-0.173	1.319	-0.535	1
Refseq_206	8	6	4	3	4	1	0	0	0	0	0	1	1	0	0	0	0	0.606	0.884	0.837	0.83	1.159	0.159	0.065	-0.153	-0.097	-1.165	-0.629	1
Refseq_207	5	6	4	1	2	1	2	0	2	0	0	1	1	0	0	0	0	0.353	0.282	0.299	0.42	0.518	0.077	0.773	0.234	0.114	0.208	0.09	1
Refseq_208	2	4	4	2	4	4	6	0	2	0	0	1	1	0	0	0	0	0.483	0.358	0.224	0.187	-0.186	0.133	0.683	-0.112	0.286	-0.369	-0.071	1
Refseq_209	44	36	6	3	2	9	8	0	1	0	1	3	0	8	2	6	0	0.602	0.46	0.79	0.501	1.129	0.445	0.796	0.371	-0.008	0.355	-0.28	0
Refseq_210	69	78	18	9	6	72	101	38	46	18	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_211	56	74	18	8	8	63	69	23	19	14	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_212	0	0	0	0	0	30	40	23	12	5	2	2	0	6	0	2	0	-0.165	-0.139	-0.145	-0.28	-0.338	0.116	0.648	-0.025	0.138	0.934	0.869	0
Refseq_213	1	2	0	0	0	0	0	0	0	0	0	2	0	5	1	0	0	0.181	0.078	0.286	0.315	-0.085	0.087	-0.108	-0.19	0.026	0.216	0.077	0
Refseq_214	34	34	6	6	0	12	32	4	16	0	1	3	0	7	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_215	38	66	2	7	0	0	0	0	0	0	0	3	1	7	2	0	0	0.36	-0.175	0.323	0.063	0.189	0.193	-0.363	3.083	0.779	-0.466	-0.353	0
Refseq_216	43	42	2	1	0	30	47	10	26	6	0	1	0	2	0	0	0	0.066	0.867	0.432	0.945	1.304	-0.052	-0.566	0.017	-0.149	-0.294	-0.898	0
Refseq_217	3	6	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_218	40	76	8	4	6	19	30	8	18	4	0	3	0	5	4	2	0	0.472	0.516	0.086	0.506	1.512	-0.238	-0.347	-0.197	-0.277	-0.696	-0.528	0
Refseq_219	22	40	6	7	2	6	11	4	5	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_220	18	30	4	3	0	2	4	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_221	92	134	6	5	4	6	4	0	4	0	0	1	1	0	0	0	0	0.128	0.002	-0.148	0.668	1.369	0.176	-0.426	0.098	-0.003	-0.126	-0.93	0
Refseq_222	13	14	2	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_223	4	4	0	2	0	12	11	3	4	0	1	1	0	1	0	0	0	0.026	-0.004	0.283	0.397	0.425	-0.298	-0.579	-0.554	-0.531	-0.19	-0.994	0
Refseq_224	1	0	0	0	0	0	0	0	0	0	1	3	0	7	1	6	0	-0.401	-0.546	-0.733	-0.61	-0.485	-0.142	-0.332	-0.05	-0.292	-0.674	-0.242	0
Refseq_225	8	8	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_226	9	14	2	1	0	1	2	0	0	0	1	3	0	7	2	5	0	0.269	-0.296	-0.556	-0.045	0.185	-0.169	0.667	-0.17	0.022	0.053	-0.151	0
Refseq_227	5	6	0	0	0	0	0	0	0	0	0	2	0	5	1	0	0	-0.162	-0.235	-0.105	0.036	0.1	-0.047	-0.438	-0.305	0.035	0.282	1.668	0
Refseq_228	3	6	2	0	0	7	12	4	6	0	0	3	0	13	2	1	0	1.013	0.96	0.766	1.004	1.056	0.105	0.761	0.066	-0.173	1.128	0.388	0
Refseq_229	12	20	6	3	4	28	34	16	18	14	0	1	0	1	0	0	0	0.575	0.327	0.228	0.648	0.566	0.042	0.067	0.385	0.088	0.074	-0.011	0
Refseq_230	9	8	0	1	0	11	15	3	10	2	1	3	0	7	2	1	0	-0.068	-0.045	0.066	0.077	0.212	-0.182	-0.321	-0.937	0.317	0.457	0.098	0
Refseq_231	27	24	2	1	0	1	4	0	0	0	2	4	1	17	5	0	5	-0.435	-0.11	-0.348	-0.187	0.159	0.585	0.914	0.509	0.413	0.584	1.361	0
Refseq_232	43	32	14	4	4	0	0	0	0	0	0	1	0	0	1	0	0	1.15	0.976	1.407	0.583	1.152	-0.046	0.029	-0.161	0.127	0.004	-0.55	0
Refseq_233	8	2	0	1	0	1	0	0	0	0	1	2	0	1	4	0	0	0.829	1.156	1.106	0.435	0.806	0.125	0.138	0.124	0.09	0.123	-0.274	0
Refseq_234	52	76	2	5	0	0	0	0	0	0	0	3	1	2	1	0	0	-0.27	-0.315	-0.526	-0.502	-0.597	-0.336	-0.644	-0.385	-0.395	-0.563	-0.421	0
Refseq_235	6	8	0	0	0	3	2	0	2	0	2	3	0	3	2	1	0	0.06	-0.231	0.045	-0.574	-0.212	-0.202	-0.367	-0.066	-0.075	-0.331	-0.053	0
Refseq_236	0	0	0	0	0	0	0	0	0	0	1	3	0	6	2	1	0	-0.193	-0.869	-1.01	-0.546	-0.785	-0.176	0.168	0.037	-0.076	0.174	-0.137	0
Refseq_237	10	12	2	3	0	3	4	0	4	0	0	3	1	2	1	0	0	-0.44	-0.346	-0.492	-0.505	-0.395	-0.244	-0.371	-0.456	-0.248	-0.261	-0.287	0
Refseq_238	32	54	2	3	0	10	2	0	0	0	1	3	0	6	2	5	0	0.18	0.031	0.47	0.202	0.328	0.258	-0.126	0.349	-0.039	-0.181	-0.506	0
Refseq_239	45	56	4	4	0	12	13	4	4	0	0	2	0	1	1	0	0	0.049	-0.215	0.639	0.695	1.468	-0.219	-0.967	-0.566	-0.352	-0.607	-1.351	0
Refseq_240	25	42	6	6	4	48	63	20	30	16	1	3	0	7	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_241	38	62	6	7	2	1	0	0	0	0	1	3	0	8	3	6	0	0.68	0.397	0.578	0.207	-0.25	0.817	0.656	0.364	0.256	0.283	0.352	0
Refseq_242	3	2	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.141	0.492	0.747	0.627	0.504	0.087	0.466	-0.102	0.604	0.177	0.403	0
Refseq_243	15	22	0	1	0	2	2	0	0	0	1	2	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_244	2	4	0	0	0	7	8	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_245	8	8	2	2	0	2	4	2	0	0	0	1	1	0	0	0	0	0.093	0.395	0.113	0.157	-0.009	1.235	1.502	-0.052	-0.179	0.132	-0.109	0
Refseq_246	0	0	0	0	0	0	0	0	0	0	2	4	1	17	5	0	5	-0.5	-0.153	-0.371	-0.537	-0.36	0.343	0.131	0.402	0.503	0.009	0.013	0
Refseq_247	38	64	2	6	0	0	0	0	0	0	0	1	1	0	0	0	0	0.373	0.061	0.375	-0.103	0.217	-0.076	-0.876	-0.733	0.683	-0.155	1.603	0
Refseq_248	10	14	0	1	0	1	2	0	0	0	2	3	0	17	5	0	5	-0.389	-0.063	-0.001	-0.007	0.019	-0.108	0.321	0.322	0.144	0.363	0.008	0
Refseq_249	2	4	0	0	0	0	0	0	0	0	0	3	0	2	1	1	0	-0.255	-0.266	-0.249	-0.152	-0.276	-0.321	-0.6	-0.293	-0.249	-0.146	0.203	0
Refseq_250	13	12	0	1	0	2	2	0	0	0	0	2	0	1	2	0	0	0.455	0.329	-0.05	0.074	0.259	0.167	0.577	0.538	0.128	0.803	0.181	0
Refseq_251	7	12	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.113	0.201	0.218	0.452	0.363	0.074	0.246	0.102	-0.052	-0.696	-1.344	0
Refseq_252	27	28	10	5	4	2	2	0	2	0	0	2	0	5	2	0	0	0.462	0.828	0.585	0.089	0.478	0.059	0.344	-0.221	-0.13	0.597	0.358	0
Refseq_253	8	4	4	0	0	0	0	0	0	0	0	2	0	1	1	0	0	-0.104	0.409	0.262	0.364	0.752	0.034	0.384	1.538	1.093	0.094	-0.813	0
Refseq_254	33	36	4	4	4	2	0	0	0	0	0	1	0	2	0	0	0	-0.947	-0.827	-1.098	-1.233	-0.896	-0.571	-0.223	-0.218	-0.661	0.139	0.098	0
Refseq_255	21	38	2	6	0	42	78	8	25	2	1	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_256	10	14	2	2	0	53	28	7	15	2	1	3	0	5	2	1	0	-0.014	0.309	0.033	0.382	0.034	0.122	0.388	0.864	0.135	-0.891	-1.595	0
Refseq_257	5	8	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.779	1.208	1.025	0.781	0.541	-0.409	-0.85	0.379	0.948	0.349	0.552	0
Refseq_258	35	42	2	2	0	0	0	0	0	0	0	2	1	0	2	0	0	-0.086	-0.548	-0.054	0.07	0.051	-0.128	0.06	-0.028	0.528	-0.221	-0.777	0
Refseq_259	5	4	0	2	0	4	2	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_260	5	4	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	-0.618	-0.523	-0.537	-0.036	-0.396	-0.185	-0.429	-0.14	-0.27	-0.033	1.311	0
Refseq_261	3	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.715	0.687	1.02	1.03	0.884	-0.026	-0.218	0.05	-0.135	-0.837	-0.72	0
Refseq_262	3	4	2	0	0	1	2	2	0	0	0	1	0	0	1	0	0	-0.902	-0.871	-0.92	-0.842	-0.804	-0.381	-0.41	-0.561	-0.467	-0.668	0.286	0
Refseq_263	46	46	4	2	2	3	6	2	0	0	0	1	1	0	0	0	0	0.321	0.711	0.888	0.89	0.625	0.144	0.63	0.426	0.707	0.646	0.335	0
Refseq_264	2	4	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0.923	0.811	0.986	1.105	1.634	0.646	0.781	0.201	0.717	0.092	-0.134	0
Refseq_265	57	60	18	4	6	0	0	0	0	0	0	1	0	1	0	0	0	-0.554	-0.299	-0.086	-0.13	-0.374	0.392	0.511	0.366	0.491	1.207	0.865	0
Refseq_266	2	2	0	0	0	2	4	2	4	2	0	1	0	1	0	0	0	0.625	0.758	0.966	0.669	0.237	0.182	0.227	0.757	0.448	0.259	0.235	0
Refseq_267	40	20	6	2	0	15	15	0	2	0	0	1	1	0	0	0	0	-0.031	-0.057	0.152	-0.023	0.149	-0.235	-0.111	0.56	-0.068	0.096	-0.382	0
Refseq_268	51	70	8	10	2	11	14	12	0	0	0	1	0	0	1	0	0	-1.065	-0.172	-0.737	-0.533	-0.904	-0.558	-1.126	-0.774	-0.451	-0.833	-0.996	0
Refseq_269	5	10	4	1	0	15	22	9	8	2	0	1	0	1	0	0	0	-0.427	-0.14	-0.61	-0.962	-0.689	-0.42	-0.057	-0.214	-0.453	-0.107	-0.397	0
Refseq_270	3	6	0	1	0	4	2	0	2	0	0	1	1	0	0	0	0	0.128	0.002	-0.148	0.668	1.369	0.176	-0.426	0.098	-0.003	-0.126	-0.93	0
Refseq_271	7	8	6	1	2	0	0	0	0	0	0	1	1	0	0	0	0	-0.183	0.198	-0.275	-0.103	0.242	-0.101	-0.921	-0.255	-0.318	-0.629	-0.859	0
Refseq_272	58	54	16	6	6	12	18	2	8	0	0	1	1	0	0	0	0	0.392	0.551	0.492	0.091	0.01	0.336	0.158	0.076	0.43	0.355	0.153	0
Refseq_273	11	16	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_274	16	18	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	-0.553	-0.843	-0.115	-0.508	-0.501	-0.042	-0.212	-0.14	-0.245	-0.2	0.12	0
Refseq_275	17	20	2	1	2	1	0	0	0	0	0	1	1	0	0	0	0	0.148	0.181	0.505	0.521	0.171	-0.325	-0.587	-0.999	-0.3	-0.381	-1.09	0
Refseq_276	18	18	4	2	0	0	0	0	0	0	0	1	1	0	0	0	0	-0.489	-0.282	-0.24	-0.012	0.291	-0.406	-0.079	-0.301	-0.235	-0.302	-0.436	0
Refseq_277	15	12	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_278	6	10	4	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_279	20	28	4	3	2	5	6	2	2	0	0	1	1	0	0	0	0	0.156	0.261	1.056	0.651	0.435	0.31	0.084	0.079	0.349	-0.229	-0.431	0
Refseq_280	20	16	6	3	2	24	21	2	11	2	0	1	1	0	0	0	0	-0.151	-0.285	0.047	0.107	0.166	0.09	-0.102	-0.41	-0.229	-0.743	-0.445	0
Refseq_281	30	34	8	6	6	27	59	1	18	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_282	5	8	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_283	10	8	6	1	0	0	0	0	0	0	0	1	1	0	0	0	0	-0.104	0.409	0.262	0.364	0.752	0.034	0.384	1.538	1.093	0.094	-0.813	0
Refseq_284	6	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_285	5	8	4	1	0	5	2	0	2	0	0	1	1	0	0	0	0	-1.159	-0.353	-0.292	-0.599	-0.273	-0.179	-0.689	-0.808	-0.064	-0.544	-0.274	0
Refseq_286	22	20	4	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0.264	0.356	0.666	-0.091	-0.369	0.076	0.386	0.13	0.56	0.561	0.681	0
Refseq_287	73	52	8	5	2	23	36	12	14	8	0	1	1	0	0	0	0	0.763	0.545	0.622	0.669	0.383	0.133	0.786	0.212	0.397	0.333	0.273	0
Refseq_288	11	18	2	1	0	1	2	0	2	0	0	1	0	2	0	0	0	-1.633	-0.788	-1.131	-1.257	-0.957	-0.797	-1.585	-1.396	-0.808	-0.797	0.515	0
Refseq_289	24	22	8	3	2	2	2	0	2	0	0	1	1	0	0	0	0	0.462	0.828	0.585	0.089	0.478	0.059	0.344	-0.221	-0.13	0.597	0.358	0
Refseq_290	63	54	4	2	0	1	0	0	0	0	0	1	1	0	0	0	0	-0.072	-0.226	-0.152	-0.111	-0.206	0.12	0.638	0.25	0.25	0.372	0.589	0
Refseq_291	4	6	0	0	0	4	2	0	0	0	0	1	0	0	1	0	0	-0.094	-0.074	-0.507	-0.109	-0.326	0.105	0.357	1.075	0.189	1.139	1.305	0
Refseq_292	33	26	12	3	2	7	1	1	0	0	0	1	1	0	0	0	0	0.542	0.636	0.787	0.504	0.397	0.026	0.135	0.943	-0.079	0.037	-0.021	0
Refseq_293	10	16	4	2	2	4	10	8	8	6	0	1	0	0	0	1	0	0.715	0.687	1.02	1.03	0.884	-0.026	-0.218	0.05	-0.135	-0.837	-0.72	0
Refseq_294	4	4	4	0	0	11	6	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_295	20	22	4	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_296	20	6	4	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_297	36	26	6	1	0	4	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_298	59	24	4	2	4	6	6	6	4	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_299	58	66	18	9	14	43	58	9	15	0	1	1	1	0	0	0	0	-0.021	-0.299	-0.768	-0.342	-0.458	-0.244	-0.018	-0.42	-0.518	-0.105	-0.18	0
Refseq_300	45	46	6	5	2	75	77	22	32	16	0	1	1	0	0	0	0	-0.117	-0.439	-0.211	-0.718	-2.506	-0.563	-0.631	-0.714	-0.464	-0.617	-0.461	0
Refseq_301	11	4	4	0	0	19	7	4	4	2	0	1	1	0	0	0	0	0.134	0.053	0.154	0.156	0.082	-0.12	-0.495	-0.185	-0.204	-0.321	-0.056	0
Refseq_302	11	6	4	0	0	13	9	4	3	2	0	1	1	0	0	0	0	0.714	1.332	0.304	0.853	0.338	0.075	0.081	-0.244	-0.027	0.013	0.054	0
Refseq_303	44	44	12	14	8	103	87	34	46	20	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_304	19	26	8	3	2	21	44	20	22	16	0	1	1	0	0	0	0	-0.639	-0.615	-0.465	-0.403	-0.491	-0.246	-0.881	-0.861	-0.341	-0.142	-0.722	0
Refseq_305	28	32	8	6	6	68	54	24	30	18	0	1	1	0	0	0	0	0.568	0.205	0.633	0.582	-0.226	0.093	0.083	-0.547	-0.231	0.242	0.23	0
Refseq_306	8	12	4	2	0	10	15	13	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_307	8	8	0	0	0	15	17	2	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_308	31	22	6	4	2	17	12	2	8	0	0	1	1	0	0	0	0	0.249	0.143	-0.041	0.252	0.158	0.12	-0.018	-0.237	0.364	0.185	1.051	0
Refseq_309	44	46	8	5	2	38	55	17	17	7	0	1	1	0	0	0	0	0.476	0.344	0.382	-0.107	0.343	0.383	0.142	0.759	0.357	0.105	0.164	0
Refseq_310	1	2	0	1	0	1	2	0	2	0	0	1	0	1	0	0	0	0.244	0.208	0.288	0.41	0.401	-0.056	-0.429	0.101	-0.097	0.188	-0.228	0
Refseq_311	31	24	4	0	0	17	6	4	0	0	0	1	1	0	0	0	0	0.096	0.093	-0.308	-0.422	-0.364	-0.142	-1.83	-0.844	-0.162	-1.462	2.618	0
Refseq_312	26	32	14	8	6	32	47	8	20	4	0	1	1	0	0	0	0	-0.428	-0.302	-0.153	-0.28	0.241	0.405	0.122	0.36	0.012	-0.124	-0.133	0
Refseq_313	10	8	4	1	2	24	4	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_314	62	48	10	9	8	33	36	16	26	14	0	1	1	0	0	0	0	0.229	0.289	0.131	0.22	0.347	0.034	-0.277	0.002	0.111	0.104	-0.087	0
Refseq_315	10	18	0	3	0	29	22	2	10	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Refseq_316	5	8	0	1	0	1	4	4	4	4	0	2	0	1	1	0	0	-0.078	0.11	-0.013	-0.125	-0.254	-0.073	0.206	0.335	-0.083	0.165	-0.155	0
Refseq_317	29	26	6	3	2	72	77	34	36	24	0	1	1	0	0	0	0	-0.167	0.609	-0.228	-0.069	0.255	0.014	0.252	0.132	0.048	-0.21	-0.067	0
Refseq_318	17	22	4	1	0	47	48	20	24	12	0	1	1	0	0	0	0	-0.082	-0.361	0.093	-0.122	0.113	-0.025	-0.129	0.001	-0.031	0.104	-0.22	0
Refseq_319	11	12	6	3	2	18	14	8	6	2	0	1	1	0	0	0	0	-0.161	-0.129	0.232	-0.285	-0.34	-0.159	-0.697	-0.648	-0.256	1.128	-0.423	0
Refseq_320	9	12	6	2	2	41	30	14	14	10	1	1	1	0	0	0	0	0.063	0.193	0.246	0.145	-0.062	-0.026	0.115	0.282	-0.036	0.176	-0.031	0
Refseq_321	34	28	4	3	0	71	58	19	16	4	0	1	1	0	0	0	0	0.419	0.931	0.344	0.956	1.326	0.187	0.366	0.794	0.444	0.123	-0.195	0
Refseq_322	39	32	16	5	6	74	58	23	17	13	0	1	1	0	0	0	0	-0.195	0.13	-0.403	-0.596	0.628	0.535	0.778	-0.33	0.363	-0.074	-0.396	0
Refseq_323	2	4	2	1	0	5	6	4	2	0	0	1	0	0	1	0	0	0.989	1.329	1.51	0.369	-0.315	0.297	0.262	0.089	0.362	0.835	1.185	0
Refseq_324	51	54	8	7	4	47	39	2	12	2	0	1	1	0	0	0	0	-0.244	-0.256	-0.312	0.061	-0.24	0.219	-0.26	-0.702	0.019	-0.136	-0.304	0
Refseq_325	33	30	4	5	2	17	14	4	8	2	0	1	1	0	0	0	0	-0.082	-0.401	-0.276	-0.411	0.118	0.137	-0.471	-0.381	0.086	-0.267	-0.226	0
Refseq_326	68	54	10	6	0	54	64	4	29	4	0	1	1	0	0	0	0	-0.04	-0.167	-0.326	0.172	0.324	0.14	-0.184	0.178	0.108	0.308	-0.066	0
